,index,link_path,time,route_type,route_types,length,origin,destination,activity,frequency,home,mode
0,261387,"['link-car_000000005197', 'link-car_000000005203', 'link-car_000000005212', 'link-car_000000010206', 'link-car_000000010197', 'link-car_000000010200', 'link-car_000000001931', 'link-car_000000001941', 'link-car_000000001791', 'link-car_000000001821', 'link-car_000000001812', 'link-car_000000001818', 'link-car_000000011443', 'link-car_000000014274', 'link-car_000000014104', 'link-car_000000014101', 'link-car_000000014106', 'link-car_000000014270', 'link-car_000000003376', 'link-car_000000003374', 'link-car_000000001152']",10.526688961187999,car,"('car',)",1645.78,336,737777215,1,0.07142857142857142,336,MIT
1,110924,"['link-car_000000001145', 'link-car_000000001142', 'link-car_000000001148', 'link-car_000000001140', 'link-car_000000001135', 'link-car_000000001138', 'link-car_000000010989', 'link-car_000000001588', 'link-car_000000001580', 'link-car_000000001585', 'link-car_000000001019', 'link-car_000000001018', 'link-car_000000001024', 'link-car_000000001028', 'link-car_000000002379', 'link-car_000000001058']",7.520056017239888,car,"('car',)",843.1359999999999,737777215,14750287,42,0.07142857142857142,336,MIT
2,265547,"['link-car_000000001060', 'link-car_000000001026', 'link-car_000000001090', 'link-car_000000001092', 'link-car_000000002017', 'link-car_000000001583', 'link-car_000000001103', 'link-car_000000001098', 'link-car_000000001100', 'link-car_000000001122', 'link-car_000000001117', 'link-car_000000001108', 'link-car_000000001107', 'link-car_000000001115', 'link-car_000000001770', 'link-car_000000001777', 'link-car_000000001793', 'link-car_000000001785', 'link-car_000000001792']",7.487019900480906,car,"('car',)",1331.2989999999998,14750287,744280580,41,0.07142857142857142,336,MIT
3,20974,"['link-car_000000001941', 'link-car_000000001791', 'link-car_000000001821', 'link-car_000000001811', 'link-car_000000001815', 'link-car_000000011440', 'link-car_000000001808', 'link-car_000000001806', 'link-car_000000001809', 'link-car_000000001252', 'link-car_000000001249', 'link-car_000000001257', 'link-car_000000001948', 'link-car_000000011401', 'link-car_000000011404', 'link-car_000000004360', 'link-car_000000001961', 'link-car_000000001835', 'link-car_000000001837', 'link-car_000000011446', 'link-car_000000001993', 'link-car_000000001997', 'link-car_000000001834', 'link-car_000000002073', 'link-car_000000001970', 'link-car_000000001986', 'link-car_000000002076', 'link-car_000000008882', 'link-car_000000008886', 'link-car_000000008889', 'link-car_000000011409', 'link-car_000000011407', 'link-car_000000011412', 'link-car_000000011095', 'link-car_000000005511', 'link-car_000000005505', 'link-car_000000005512', 'link-car_000000008582']",9.06540595491727,car,"('car',)",2451.123,744280580,342471623,7,0.07142857142857142,336,MIT
4,179454,"['link-car_000000006955', 'link-car_000000008581', 'link-car_000000005513', 'link-car_000000005504', 'link-car_000000005510', 'link-car_000000011094', 'link-car_000000011411', 'link-car_000000011406', 'link-car_000000011408', 'link-car_000000008888', 'link-car_000000008887', 'link-car_000000008881', 'link-car_000000002075', 'link-car_000000001984', 'link-car_000000001969', 'link-car_000000002074', 'link-car_000000004310', 'link-car_000000004353', 'link-car_000000001996', 'link-car_000000013826', 'link-car_000000013825', 'link-car_000000001840', 'link-car_000000001989', 'link-car_000000004361', 'link-car_000000011403', 'link-car_000000011400', 'link-car_000000001947', 'link-car_000000001256', 'link-car_000000001248', 'link-car_000000001254', 'link-car_000000001810', 'link-car_000000001805', 'link-car_000000001807', 'link-car_000000003352', 'link-car_000000003261', 'link-car_000000001943', 'link-car_000000001937', 'link-car_000000001932', 'link-car_000000001925', 'link-car_000000001933', 'link-car_000000010199', 'link-car_000000010205', 'link-car_000000005211', 'link-car_000000005201']",12.132112451394399,car,"('car',)",3043.0490000000004,342471623,336,0,0.07142857142857142,336,MIT
5,261387,"['link-car_000000005197', 'link-car_000000005203', 'link-car_000000005212', 'link-car_000000010206', 'link-car_000000010197', 'link-car_000000010200', 'link-car_000000001931', 'link-car_000000001941', 'link-car_000000001791', 'link-car_000000001821', 'link-car_000000001812', 'link-car_000000001818', 'link-car_000000011443', 'link-car_000000014274', 'link-car_000000014104', 'link-car_000000014101', 'link-car_000000014106', 'link-car_000000014270', 'link-car_000000003376', 'link-car_000000003374', 'link-car_000000001152']",10.526688961187999,car,"('car',)",1645.78,336,737777215,1,0.14285714285714285,336,MIT
6,166977,"['link-car_000000001144', 'link-car_000000001151', 'link-car_000000003375', 'link-car_000000003270', 'link-car_000000001799', 'link-car_000000001797', 'link-car_000000001802', 'link-car_000000001268', 'link-car_000000001271', 'link-car_000000005842', 'link-car_000000001261', 'link-car_000000001258', 'link-car_000000001250', 'link-car_000000001249', 'link-car_000000001257', 'link-car_000000001948', 'link-car_000000011401', 'link-car_000000011404', 'link-car_000000004360', 'link-car_000000001961', 'link-car_000000001835', 'link-car_000000001837', 'link-car_000000011446', 'link-car_000000001993', 'link-car_000000001997', 'link-car_000000001834', 'link-car_000000002073', 'link-car_000000001970', 'link-car_000000001986', 'link-car_000000002076', 'link-car_000000008882', 'link-car_000000008886', 'link-car_000000008889', 'link-car_000000011409', 'link-car_000000011407', 'link-car_000000011412', 'link-car_000000011095', 'link-car_000000005511', 'link-car_000000005505', 'link-car_000000005512', 'link-car_000000008582']",9.527661446730296,car,"('car',)",2557.3179999999998,737777215,342471623,7,0.14285714285714285,336,MIT
7,179454,"['link-car_000000006955', 'link-car_000000008581', 'link-car_000000005513', 'link-car_000000005504', 'link-car_000000005510', 'link-car_000000011094', 'link-car_000000011411', 'link-car_000000011406', 'link-car_000000011408', 'link-car_000000008888', 'link-car_000000008887', 'link-car_000000008881', 'link-car_000000002075', 'link-car_000000001984', 'link-car_000000001969', 'link-car_000000002074', 'link-car_000000004310', 'link-car_000000004353', 'link-car_000000001996', 'link-car_000000013826', 'link-car_000000013825', 'link-car_000000001840', 'link-car_000000001989', 'link-car_000000004361', 'link-car_000000011403', 'link-car_000000011400', 'link-car_000000001947', 'link-car_000000001256', 'link-car_000000001248', 'link-car_000000001254', 'link-car_000000001810', 'link-car_000000001805', 'link-car_000000001807', 'link-car_000000003352', 'link-car_000000003261', 'link-car_000000001943', 'link-car_000000001937', 'link-car_000000001932', 'link-car_000000001925', 'link-car_000000001933', 'link-car_000000010199', 'link-car_000000010205', 'link-car_000000005211', 'link-car_000000005201']",12.132112451394399,car,"('car',)",3043.0490000000004,342471623,336,0,0.14285714285714285,336,MIT
8,261387,"['link-car_000000005197', 'link-car_000000005203', 'link-car_000000005212', 'link-car_000000010206', 'link-car_000000010197', 'link-car_000000010200', 'link-car_000000001931', 'link-car_000000001941', 'link-car_000000001791', 'link-car_000000001821', 'link-car_000000001812', 'link-car_000000001818', 'link-car_000000011443', 'link-car_000000014274', 'link-car_000000014104', 'link-car_000000014101', 'link-car_000000014106', 'link-car_000000014270', 'link-car_000000003376', 'link-car_000000003374', 'link-car_000000001152']",10.526688961187999,car,"('car',)",1645.78,336,737777215,1,0.28571428571428575,336,MIT
9,271335,"['link-car_000000001146', 'link-car_000000001154', 'link-car_000000001111', 'link-car_000000001107', 'link-car_000000001115', 'link-car_000000001770', 'link-car_000000001777', 'link-car_000000001793', 'link-car_000000001785', 'link-car_000000001792', 'link-car_000000001939', 'link-car_000000001932', 'link-car_000000001925', 'link-car_000000001933', 'link-car_000000010199', 'link-car_000000010205', 'link-car_000000005211', 'link-car_000000005201']",10.603518958886465,car,"('car',)",1715.067,737777215,336,0,0.28571428571428575,336,MIT
