,index,link_path,time,route_type,route_types,length,origin,destination,activity,frequency,home,mode
0,237515,"['link-car_000000018944', 'link-car_000000018945', 'link-car_000000018950', 'link-car_000000019307', 'link-car_000000009209', 'link-car_000000009207', 'link-car_000000009197', 'link-car_000000009201', 'link-car_000000009112', 'link-car_000000009105']",7.462258462111155,car,"('car',)",867.1360000000002,702,1006199964,1,0.07142857142857142,702,MIT
1,22471,"['link-car_000000009109', 'link-car_000000009104', 'link-car_000000009097', 'link-car_000000009101', 'link-car_000000009147', 'link-car_000000010646', 'link-car_000000002268', 'link-car_000000002258', 'link-car_000000002262', 'link-car_000000010657', 'link-car_000000016130', 'link-car_000000016172', 'link-car_000000016176', 'link-car_000000016180', 'link-car_000000016195', 'link-car_000000016193', 'link-car_000000002257', 'link-car_000000002243', 'link-car_000000002250', 'link-car_000000011247', 'link-car_000000011243', 'link-car_000000011249', 'link-car_000000020320', 'link-car_000000017422', 'link-car_000000017419', 'link-car_000000016224', 'link-car_000000016220', 'link-car_000000009384', 'link-car_000000009373', 'link-car_000000009381', 'link-car_000000000069', 'link-car_000000000062', 'link-car_000000000067']",9.66636688709259,car,"('car',)",2042.9769999999999,1006199964,1226435240,3,0.07142857142857142,702,MIT
2,93562,"['link-car_000000017425', 'link-car_000000000066', 'link-car_000000000061', 'link-car_000000000065', 'link-car_000000017056', 'link-car_000000017058', 'link-car_000000019727', 'link-car_000000008810', 'link-car_000000008734', 'link-car_000000008813', 'link-car_000000012790', 'link-car_000000000079', 'link-car_000000000072', 'link-car_000000000075', 'link-car_000000017109', 'link-car_000000000055', 'link-car_000000000054', 'link-car_000000000058', 'link-car_000000020889', 'link-car_000000001637', 'link-car_000000001629', 'link-car_000000001635', 'link-car_000000016240', 'link-car_000000001657', 'link-car_000000016243', 'link-car_000000021559', 'link-car_000000001670', 'link-car_000000000110', 'link-car_000000000102', 'link-car_000000000106', 'link-car_000000019330', 'link-car_000000019332', 'link-car_000000019334', 'link-car_000000019336', 'link-car_000000000083', 'link-car_000000000081', 'link-car_000000000085', 'link-car_000000016301', 'link-car_000000016313', 'link-car_000000016304', 'link-car_000000016310', 'link-car_000000017633', 'link-car_000000016279', 'link-car_000000011948', 'link-car_000000011946', 'link-car_000000000963', 'link-car_000000000956', 'link-car_000000000962', 'link-car_000000018195', 'link-car_000000006289', 'link-car_000000006281']",11.811172443628312,car,"('car',)",3405.3,1226435240,1215308733,42,0.07142857142857142,702,MIT
3,121028,"['link-car_000000006294', 'link-car_000000006280', 'link-car_000000006290', 'link-car_000000018196', 'link-car_000000000960', 'link-car_000000000959', 'link-car_000000000950', 'link-car_000000000954', 'link-car_000000017032', 'link-car_000000020875', 'link-car_000000020876', 'link-car_000000021893', 'link-car_000000018112', 'link-car_000000000936', 'link-car_000000018029', 'link-car_000000002216', 'link-car_000000002210', 'link-car_000000002214', 'link-car_000000000115', 'link-car_000000000113', 'link-car_000000000119', 'link-car_000000002321', 'link-car_000000002327', 'link-car_000000012011', 'link-car_000000016882', 'link-car_000000016639', 'link-car_000000016632', 'link-car_000000016637', 'link-car_000000002334', 'link-car_000000002333', 'link-car_000000001712', 'link-car_000000001716', 'link-car_000000001720', 'link-car_000000011297', 'link-car_000000011282', 'link-car_000000011300', 'link-car_000000021249', 'link-car_000000011271', 'link-car_000000011270', 'link-car_000000011275', 'link-car_000000015406', 'link-car_000000015404']",9.69113085269928,car,"('car',)",2995.5509999999995,1215308733,1222970437,41,0.07142857142857142,702,MIT
4,97205,"['link-car_000000015414', 'link-car_000000015402', 'link-car_000000015407', 'link-car_000000011276', 'link-car_000000011269', 'link-car_000000011224', 'link-car_000000011221', 'link-car_000000011213', 'link-car_000000002252', 'link-car_000000011263', 'link-car_000000011286', 'link-car_000000011254', 'link-car_000000020319', 'link-car_000000011250', 'link-car_000000019291', 'link-car_000000019294', 'link-car_000000016458']",9.935416803757349,car,"('car',)",1926.7360000000003,1222970437,1161446118,7,0.07142857142857142,702,MIT
5,68792,"['link-car_000000004138', 'link-car_000000016457', 'link-car_000000019296', 'link-car_000000019292', 'link-car_000000011249', 'link-car_000000020321', 'link-car_000000011252', 'link-car_000000011288', 'link-car_000000011261', 'link-car_000000002255', 'link-car_000000011264', 'link-car_000000016153', 'link-car_000000016150', 'link-car_000000009187', 'link-car_000000009179', 'link-car_000000009183', 'link-car_000000009198', 'link-car_000000009205', 'link-car_000000009211', 'link-car_000000019306', 'link-car_000000018949', 'link-car_000000018948']",11.254420284430186,car,"('car',)",2338.3010000000004,1161446118,702,0,0.07142857142857142,702,MIT
6,237515,"['link-bike_000000017838', 'link-bike_000000017839', 'link-bike_000000017844', 'link-bike_000000008559', 'link-bike_000000008554', 'link-bike_000000008553', 'link-bike_000000008543', 'link-bike_000000008547', 'link-bike_000000008480', 'link-bike_000000008473']",3.1724487804878048,bicycle,"('bicycle',)",867.1360000000002,702,1006199964,1,0.14285714285714285,702,active
7,22471,"['link-bike_000000008469', 'link-bike_000000008506', 'link-bike_000000002070', 'link-bike_000000002074', 'link-bike_000000009836', 'link-bike_000000015171', 'link-bike_000000009832', 'link-bike_000000015174', 'link-bike_000000015188', 'link-bike_000000002067', 'link-bike_000000002061', 'link-bike_000000002064', 'link-bike_000000002057', 'link-bike_000000009879', 'link-bike_000000019374', 'link-bike_000000016363', 'link-bike_000000016360', 'link-bike_000000016367', 'link-bike_000000015211', 'link-bike_000000016494', 'link-bike_000000008685', 'link-bike_000000000041', 'link-bike_000000000034']",6.986773170731708,bicycle,"('bicycle',)",1909.7179999999998,1006199964,1226435240,3,0.14285714285714285,702,active
8,5499,"['link-bike_000000000037', 'link-bike_000000000039', 'link-bike_000000000036', 'link-bike_000000000043', 'link-bike_000000008684', 'link-bike_000000016493', 'link-bike_000000015210', 'link-bike_000000016365', 'link-bike_000000016359', 'link-bike_000000016362', 'link-bike_000000019373', 'link-bike_000000009880', 'link-bike_000000018164', 'link-bike_000000018306', 'link-bike_000000018310']",2.9096853658536586,bicycle,"('bicycle',)",795.3140000000001,1226435240,1161446118,7,0.14285714285714285,702,active
9,68792,"['link-bike_000000003820', 'link-bike_000000018309', 'link-bike_000000018308', 'link-bike_000000018165', 'link-bike_000000009879', 'link-bike_000000019375', 'link-bike_000000010453', 'link-bike_000000010452', 'link-bike_000000010432', 'link-bike_000000002156', 'link-bike_000000015435', 'link-bike_000000015167', 'link-bike_000000015135', 'link-bike_000000015138', 'link-bike_000000008536', 'link-bike_000000008540', 'link-bike_000000008544', 'link-bike_000000008551', 'link-bike_000000008556', 'link-bike_000000008558', 'link-bike_000000017843', 'link-bike_000000017842']",8.55475975609756,bicycle,"('bicycle',)",2338.3010000000004,1161446118,702,0,0.14285714285714285,702,active
10,237515,"['link-car_000000018944', 'link-car_000000018945', 'link-car_000000018950', 'link-car_000000019307', 'link-car_000000009209', 'link-car_000000009207', 'link-car_000000009197', 'link-car_000000009201', 'link-car_000000009112', 'link-car_000000009105']",7.462258462111155,car,"('car',)",867.1360000000002,702,1006199964,1,0.28571428571428575,702,MIT
11,22471,"['link-car_000000009109', 'link-car_000000009104', 'link-car_000000009097', 'link-car_000000009101', 'link-car_000000009147', 'link-car_000000010646', 'link-car_000000002268', 'link-car_000000002258', 'link-car_000000002262', 'link-car_000000010657', 'link-car_000000016130', 'link-car_000000016172', 'link-car_000000016176', 'link-car_000000016180', 'link-car_000000016195', 'link-car_000000016193', 'link-car_000000002257', 'link-car_000000002243', 'link-car_000000002250', 'link-car_000000011247', 'link-car_000000011243', 'link-car_000000011249', 'link-car_000000020320', 'link-car_000000017422', 'link-car_000000017419', 'link-car_000000016224', 'link-car_000000016220', 'link-car_000000009384', 'link-car_000000009373', 'link-car_000000009381', 'link-car_000000000069', 'link-car_000000000062', 'link-car_000000000067']",9.66636688709259,car,"('car',)",2042.9769999999999,1006199964,1226435240,3,0.28571428571428575,702,MIT
12,230072,"['link-car_000000017425', 'link-car_000000000066', 'link-car_000000000063', 'link-car_000000000068', 'link-car_000000009380', 'link-car_000000009375', 'link-car_000000009383', 'link-car_000000016219', 'link-car_000000016222', 'link-car_000000017418', 'link-car_000000017421', 'link-car_000000020321', 'link-car_000000011252', 'link-car_000000011288', 'link-car_000000011261', 'link-car_000000002255', 'link-car_000000011264', 'link-car_000000016153', 'link-car_000000016150', 'link-car_000000009187', 'link-car_000000009179', 'link-car_000000009183', 'link-car_000000009198', 'link-car_000000009205', 'link-car_000000009211', 'link-car_000000019306', 'link-car_000000018949', 'link-car_000000018948']",10.996776006619136,car,"('car',)",2520.888,1226435240,702,0,0.28571428571428575,702,MIT
13,311959,"['pt-links_1175', 'pt-links_1176', 'pt-links_542']",31.05327226916949,pt,['bus'],4916.0,702,1226435240,3,0.42857142857142866,702,PT
14,167237,"['pt-links_511', 'pt-links_512', 'pt-links_513', 'pt-links_890']",35.98109410007795,pt,['bus'],7463.0,1226435240,702,0,0.42857142857142866,702,PT
15,176449,"['link-car_000000011426', 'link-car_000000013996', 'link-car_000000013312', 'link-car_000000013310', 'link-car_000000009752', 'link-car_000000009744']",8.017397824923197,car,"('car',)",550.127,213,1222953232,1,0.07142857142857142,213,MIT
16,221534,"['link-car_000000009749', 'link-car_000000021448', 'link-car_000000009686', 'link-car_000000009689', 'link-car_000000011334', 'link-car_000000011324', 'link-car_000000011330', 'link-car_000000013246', 'link-car_000000008084', 'link-car_000000008077', 'link-car_000000000174', 'link-car_000000000170', 'link-car_000000000173', 'link-car_000000012883', 'link-car_000000012886', 'link-car_000000012888', 'link-car_000000012887', 'link-car_000000000882', 'link-car_000000000886', 'link-car_000000019796', 'link-car_000000016358', 'link-car_000000016362', 'link-car_000000020879', 'link-car_000000020883', 'link-car_000000000081', 'link-car_000000000085', 'link-car_000000016301', 'link-car_000000016313', 'link-car_000000016304', 'link-car_000000016310']",9.232277315855026,car,"('car',)",2326.9050000000007,1222953232,11259659623,3,0.07142857142857142,213,MIT
17,306099,"['link-car_000000017634', 'link-car_000000016311', 'link-car_000000016305', 'link-car_000000016314', 'link-car_000000016300', 'link-car_000000000086', 'link-car_000000000080', 'link-car_000000000084', 'link-car_000000019337', 'link-car_000000019335', 'link-car_000000019333', 'link-car_000000019331', 'link-car_000000000107', 'link-car_000000000101', 'link-car_000000000105', 'link-car_000000019791', 'link-car_000000019794', 'link-car_000000000887', 'link-car_000000000889', 'link-car_000000015161', 'link-car_000000020886', 'link-car_000000021250', 'link-car_000000015167', 'link-car_000000015164', 'link-car_000000001618', 'link-car_000000001611', 'link-car_000000001616', 'link-car_000000020848', 'link-car_000000000900', 'link-car_000000000893', 'link-car_000000000898', 'link-car_000000000902', 'link-car_000000000904', 'link-car_000000000915', 'link-car_000000000907', 'link-car_000000000911', 'link-car_000000000046', 'link-car_000000000051', 'link-car_000000021151', 'link-car_000000001746']",9.952359267075856,car,"('car',)",2775.6440000000002,11259659623,1222953224,42,0.07142857142857142,213,MIT
18,286574,"['link-car_000000001745', 'link-car_000000001752', 'link-car_000000021455', 'link-car_000000021451', 'link-car_000000019615', 'link-car_000000011334', 'link-car_000000011324', 'link-car_000000011329', 'link-car_000000013245', 'link-car_000000013256', 'link-car_000000013249', 'link-car_000000013253', 'link-car_000000017572', 'link-car_000000020904']",8.771110183000564,car,"('car',)",1643.2809999999997,1222953224,1215304550,41,0.07142857142857142,213,MIT
19,43883,"['link-car_000000017714', 'link-car_000000020905', 'link-car_000000017573', 'link-car_000000013254', 'link-car_000000013250', 'link-car_000000013257', 'link-car_000000013243', 'link-car_000000011331', 'link-car_000000011323', 'link-car_000000009690', 'link-car_000000013304', 'link-car_000000013310', 'link-car_000000009752', 'link-car_000000009743']",9.987336788574854,car,"('car',)",1535.762,1215304550,742188846,7,0.07142857142857142,213,MIT
20,25142,"['link-car_000000009747', 'link-car_000000009745', 'link-car_000000009750', 'link-car_000000013309', 'link-car_000000013311', 'link-car_000000013998']",9.343182444572449,car,"('car',)",558.331,742188846,213,0,0.07142857142857142,213,MIT
21,176449,"['link-car_000000011426', 'link-car_000000013996', 'link-car_000000013312', 'link-car_000000013310', 'link-car_000000009752', 'link-car_000000009744']",8.017397824923197,car,"('car',)",550.127,213,1222953232,1,0.14285714285714285,213,MIT
22,221534,"['link-car_000000009749', 'link-car_000000021448', 'link-car_000000009686', 'link-car_000000009689', 'link-car_000000011334', 'link-car_000000011324', 'link-car_000000011330', 'link-car_000000013246', 'link-car_000000008084', 'link-car_000000008077', 'link-car_000000000174', 'link-car_000000000170', 'link-car_000000000173', 'link-car_000000012883', 'link-car_000000012886', 'link-car_000000012888', 'link-car_000000012887', 'link-car_000000000882', 'link-car_000000000886', 'link-car_000000019796', 'link-car_000000016358', 'link-car_000000016362', 'link-car_000000020879', 'link-car_000000020883', 'link-car_000000000081', 'link-car_000000000085', 'link-car_000000016301', 'link-car_000000016313', 'link-car_000000016304', 'link-car_000000016310']",9.232277315855026,car,"('car',)",2326.9050000000007,1222953232,11259659623,3,0.14285714285714285,213,MIT
23,83227,"['link-car_000000017634', 'link-car_000000016311', 'link-car_000000016305', 'link-car_000000016314', 'link-car_000000016300', 'link-car_000000000086', 'link-car_000000000080', 'link-car_000000000084', 'link-car_000000019337', 'link-car_000000019335', 'link-car_000000019333', 'link-car_000000019331', 'link-car_000000000107', 'link-car_000000000101', 'link-car_000000000105', 'link-car_000000019791', 'link-car_000000019794', 'link-car_000000000888', 'link-car_000000000891', 'link-car_000000008212', 'link-car_000000000171', 'link-car_000000000176', 'link-car_000000008078', 'link-car_000000008082', 'link-car_000000013248', 'link-car_000000011331', 'link-car_000000011323', 'link-car_000000009690', 'link-car_000000013304', 'link-car_000000013310', 'link-car_000000009752', 'link-car_000000009743']",11.48802380959193,car,"('car',)",2572.759,11259659623,742188846,7,0.14285714285714285,213,MIT
24,25142,"['link-car_000000009747', 'link-car_000000009745', 'link-car_000000009750', 'link-car_000000013309', 'link-car_000000013311', 'link-car_000000013998']",9.343182444572449,car,"('car',)",558.331,742188846,213,0,0.14285714285714285,213,MIT
25,176449,"['link-car_000000011426', 'link-car_000000013996', 'link-car_000000013312', 'link-car_000000013310', 'link-car_000000009752', 'link-car_000000009744']",8.017397824923197,car,"('car',)",550.127,213,1222953232,1,0.28571428571428575,213,MIT
26,221534,"['link-car_000000009749', 'link-car_000000021448', 'link-car_000000009686', 'link-car_000000009689', 'link-car_000000011334', 'link-car_000000011324', 'link-car_000000011330', 'link-car_000000013246', 'link-car_000000008084', 'link-car_000000008077', 'link-car_000000000174', 'link-car_000000000170', 'link-car_000000000173', 'link-car_000000012883', 'link-car_000000012886', 'link-car_000000012888', 'link-car_000000012887', 'link-car_000000000882', 'link-car_000000000886', 'link-car_000000019796', 'link-car_000000016358', 'link-car_000000016362', 'link-car_000000020879', 'link-car_000000020883', 'link-car_000000000081', 'link-car_000000000085', 'link-car_000000016301', 'link-car_000000016313', 'link-car_000000016304', 'link-car_000000016310']",9.232277315855026,car,"('car',)",2326.9050000000007,1222953232,11259659623,3,0.28571428571428575,213,MIT
27,179923,"['link-car_000000017634', 'link-car_000000016311', 'link-car_000000016305', 'link-car_000000016314', 'link-car_000000016300', 'link-car_000000000086', 'link-car_000000000080', 'link-car_000000000084', 'link-car_000000019337', 'link-car_000000019335', 'link-car_000000019333', 'link-car_000000019331', 'link-car_000000000107', 'link-car_000000000101', 'link-car_000000000105', 'link-car_000000019791', 'link-car_000000019794', 'link-car_000000000888', 'link-car_000000000891', 'link-car_000000008212', 'link-car_000000000171', 'link-car_000000000176', 'link-car_000000008078', 'link-car_000000008082', 'link-car_000000013248', 'link-car_000000011331', 'link-car_000000011323', 'link-car_000000009693', 'link-car_000000009737', 'link-car_000000011441', 'link-car_000000011429', 'link-car_000000011385']",10.53951562643051,car,"('car',)",2498.307,11259659623,213,0,0.28571428571428575,213,MIT
28,321623,"['link-car_000000011424', 'link-car_000000011386', 'link-car_000000011428', 'link-car_000000011440', 'link-car_000000009738', 'link-car_000000009691', 'link-car_000000011324', 'link-car_000000011330', 'link-car_000000013246', 'link-car_000000008084', 'link-car_000000008077', 'link-car_000000000174', 'link-car_000000000170', 'link-car_000000000173', 'link-car_000000012883', 'link-car_000000012886', 'link-car_000000012888', 'link-car_000000012887', 'link-car_000000000882', 'link-car_000000000886', 'link-car_000000019796', 'link-car_000000016358', 'link-car_000000016362', 'link-car_000000020879', 'link-car_000000020883', 'link-car_000000000081', 'link-car_000000000085', 'link-car_000000016301', 'link-car_000000016313', 'link-car_000000016304', 'link-car_000000016310']",10.593796253204346,car,"('car',)",2587.8250000000003,213,11259659623,3,0.42857142857142866,213,MIT
29,179923,"['link-car_000000017634', 'link-car_000000016311', 'link-car_000000016305', 'link-car_000000016314', 'link-car_000000016300', 'link-car_000000000086', 'link-car_000000000080', 'link-car_000000000084', 'link-car_000000019337', 'link-car_000000019335', 'link-car_000000019333', 'link-car_000000019331', 'link-car_000000000107', 'link-car_000000000101', 'link-car_000000000105', 'link-car_000000019791', 'link-car_000000019794', 'link-car_000000000888', 'link-car_000000000891', 'link-car_000000008212', 'link-car_000000000171', 'link-car_000000000176', 'link-car_000000008078', 'link-car_000000008082', 'link-car_000000013248', 'link-car_000000011331', 'link-car_000000011323', 'link-car_000000009693', 'link-car_000000009737', 'link-car_000000011441', 'link-car_000000011429', 'link-car_000000011385']",10.53951562643051,car,"('car',)",2498.307,11259659623,213,0,0.42857142857142866,213,MIT
30,281866,"['link-car_000000020775', 'link-car_000000013293', 'link-car_000000013287', 'link-car_000000008084', 'link-car_000000008077', 'link-car_000000000174', 'link-car_000000000170', 'link-car_000000000173', 'link-car_000000012883', 'link-car_000000012886', 'link-car_000000012888', 'link-car_000000012887', 'link-car_000000000882', 'link-car_000000000886', 'link-car_000000019796', 'link-car_000000016358', 'link-car_000000016362', 'link-car_000000020879', 'link-car_000000020883', 'link-car_000000000080', 'link-car_000000000084', 'link-car_000000019337', 'link-car_000000019335', 'link-car_000000019333', 'link-car_000000019331', 'link-car_000000000107', 'link-car_000000000104', 'link-car_000000000109', 'link-car_000000001661', 'link-car_000000001664', 'link-car_000000001660']",8.504354496796926,car,"('car',)",1624.9650000000006,1044,1214458327,1,0.07142857142857142,1044,MIT
31,27515,"['link-car_000000001650', 'link-car_000000001657', 'link-car_000000016243', 'link-car_000000021559', 'link-car_000000001669', 'link-car_000000000108', 'link-car_000000021443', 'link-car_000000021253', 'link-car_000000019794', 'link-car_000000000888', 'link-car_000000000891', 'link-car_000000008212', 'link-car_000000000170', 'link-car_000000000173', 'link-car_000000012883', 'link-car_000000012886', 'link-car_000000012888', 'link-car_000000012887', 'link-car_000000000881']",8.36588004231453,car,"('car',)",1123.256,1214458327,1213564984,3,0.07142857142857142,1044,MIT
32,175284,"['link-car_000000000884', 'link-car_000000021291', 'link-car_000000021352', 'link-car_000000021540', 'link-car_000000016345', 'link-car_000000016340', 'link-car_000000016346', 'link-car_000000016371', 'link-car_000000000340', 'link-car_000000016373', 'link-car_000000021406', 'link-car_000000016354', 'link-car_000000000878', 'link-car_000000000874', 'link-car_000000000327', 'link-car_000000000344', 'link-car_000000000353', 'link-car_000000006237', 'link-car_000000006235', 'link-car_000000006239', 'link-car_000000013750', 'link-car_000000013754', 'link-car_000000019241', 'link-car_000000019237', 'link-car_000000013735', 'link-car_000000013733', 'link-car_000000013739', 'link-car_000000015030', 'link-car_000000014478']",9.663189760843913,car,"('car',)",2200.6699999999996,1213564984,1222484314,42,0.07142857142857142,1044,MIT
33,146760,"['link-car_000000013445', 'link-car_000000013438', 'link-car_000000013442', 'link-car_000000013448', 'link-car_000000013453', 'link-car_000000020812', 'link-car_000000020811', 'link-car_000000020808', 'link-car_000000018303', 'link-car_000000013745', 'link-car_000000013726', 'link-car_000000013722', 'link-car_000000000796', 'link-car_000000000793', 'link-car_000000000800', 'link-car_000000000856', 'link-car_000000019376', 'link-car_000000017139', 'link-car_000000000870', 'link-car_000000000861', 'link-car_000000000871', 'link-car_000000000096', 'link-car_000000000093', 'link-car_000000000100', 'link-car_000000016365', 'link-car_000000016369', 'link-car_000000019379', 'link-car_000000019383', 'link-car_000000019381', 'link-car_000000019387', 'link-car_000000019788', 'link-car_000000016328', 'link-car_000000016319', 'link-car_000000000090']",9.378184493382772,car,"('car',)",1787.6100000000001,1222484314,4980584702,41,0.07142857142857142,1044,MIT
